UserID,Date,OrderNumber,ShippingAddress,AmountSpent,PaymentMode,SaleStatus,ItemsPurchased,DiscountAmount,ReturnStatus,ReturnReason
247,2024-05-18,1234,City1234,223.81308352692122,Credit Card,True,Gladiator Sandals,41.38333686216033,Not Returned,
247,2024-05-19,1235,City1235,363.2925408533619,PayPal,True,Running Shoes,32.253540045586234,Not Returned,
248,2024-05-20,1236,City1236,338.9483665366553,Credit Card,False,Graphic Shirt,14.441639806927832,Not Returned,
248,2024-05-21,1237,City1237,142.52223940116826,Credit Card,True,Anklet,22.64165462233938,Not Returned,
248,2024-05-22,1238,City1238,351.64830965983634,Credit Card,False,Clutch Bag,9.149366192922336,Not Returned,
248,2024-05-23,1239,City1239,253.32681715862566,Debit Card,False,Bracelet,16.089831404658618,Not Returned,
248,2024-05-24,1240,City1240,431.7678609228102,Cash,False,Concealer,0.8195484937461472,Not Returned,
249,2024-05-25,1241,City1241,339.0045325519011,Credit Card,False,Tote Bag,46.390932105114224,Not Returned,
249,2024-05-26,1242,City1242,408.92432930216995,Cash,False,Square Sunglasses,9.201914601263661,Not Returned,
249,2024-05-27,1243,City1243,91.6043442684622,Credit Card,False,Casual Shirt,44.40092601923726,Not Returned,
249,2024-05-28,1244,City1244,467.0438430587003,Cash,False,Crewneck Sweater,5.20487123219292,Not Returned,
249,2024-05-29,1245,City1245,246.78010912719046,Debit Card,False,V-Neck Sweater,10.898648232429808,Not Returned,
250,2024-05-30,1246,City1246,383.27923869622964,Cash,False,Chelsea Boots,13.70753699658676,Not Returned,
250,2024-05-31,1247,City1247,342.99940580580716,Debit Card,False,Wide Brim Hat,37.59325688867001,Not Returned,
250,2024-06-01,1248,City1248,294.56229917071937,PayPal,False,Swim Briefs,9.349185736660564,Not Returned,
250,2024-06-02,1249,City1249,130.5745247976726,Credit Card,False,Blush,44.40870161919333,Not Returned,
250,2024-06-03,1250,City1250,324.7686852203448,Credit Card,False,Rash Guard,29.22102143476711,Returned,Wrong Size
251,2024-06-04,1251,City1251,112.27434443503101,Debit Card,False,Trucker Hat,9.624228226744574,Not Returned,
251,2024-06-05,1252,City1252,158.49276818834923,Debit Card,False,Concealer,1.4599161800745886,Not Returned,
251,2024-06-06,1253,City1253,175.52149158593886,Cash,False,Knee-high Boots,7.203218987435983,Not Returned,
251,2024-06-07,1254,City1254,195.48205084088528,Debit Card,False,Eye Cream,1.144352388135561,Not Returned,
251,2024-06-08,1255,City1255,219.3462091028315,PayPal,False,Running Shoes,11.762760893192292,Not Returned,
252,2024-06-09,1256,City1256,150.99847997437286,PayPal,False,Tuxedo,9.350937649931474,Returned,Changed Mind
252,2024-06-10,1257,City1257,363.2636020613429,Cash,False,Bowtie,39.764671572486385,Not Returned,
252,2024-06-11,1258,City1258,142.13460374603733,PayPal,True,Necklace,23.032619595053234,Not Returned,
252,2024-06-12,1259,City1259,13.578633971366077,Debit Card,False,Ankle Boots,44.211268167206796,Not Returned,
252,2024-06-13,1260,City1260,283.55303188204994,Debit Card,False,Canvas Belt,10.989253885766793,Not Returned,
253,2024-06-14,1261,City1261,431.64750761456423,Cash,True,Combat Boots,37.935074943250534,Not Returned,
253,2024-06-15,1262,City1262,359.5534409479968,Credit Card,True,Block Heels,22.549008379439144,Not Returned,
253,2024-06-16,1263,City1263,41.32125770684431,Credit Card,False,Baseball Cap,12.817496366887799,Not Returned,
253,2024-06-17,1264,City1264,133.39268083595397,PayPal,False,Skate Shoes,39.09374105048747,Not Returned,
253,2024-06-18,1265,City1265,182.0431690797691,Credit Card,False,Bomber Jacket,1.3486183145831832,Not Returned,
254,2024-06-19,1266,City1266,213.34836394595297,Debit Card,False,Wrap Dress,31.947381705225887,Not Returned,
254,2024-06-20,1267,City1267,412.80670755148896,PayPal,False,Pocket T-Shirt,40.812650011272034,Not Returned,
254,2024-06-21,1268,City1268,114.38272901565439,Cash,False,V-Neck T-Shirt,7.436751527622953,Not Returned,
254,2024-06-22,1269,City1269,330.5151219795151,PayPal,False,Block Heels,43.56115706065748,Not Returned,
254,2024-06-23,1270,City1270,181.2333869167585,Debit Card,False,Block Heels,18.209636045581277,Not Returned,
255,2024-06-24,1271,City1271,427.1736164983818,Cash,False,Braided Belt,45.657838593129995,Not Returned,
255,2024-06-25,1272,City1272,467.57017123318565,Credit Card,False,Printed Shirt,14.183244220127955,Not Returned,
255,2024-06-26,1273,City1273,254.0339717751566,Cash,False,Evening Dress,19.91195477498564,Not Returned,
255,2024-06-27,1274,City1274,453.66002344677787,Debit Card,False,Bomber Jacket,19.90543150629246,Not Returned,
255,2024-06-28,1275,City1275,349.0865876521867,Cash,True,Driving Gloves,6.0930136796924215,Not Returned,
256,2024-06-29,1276,City1276,198.07330531959653,PayPal,False,High-Top Sneakers,24.298003497349814,Not Returned,
256,2024-06-30,1277,City1277,188.7255207773209,Debit Card,False,Bomber Jacket,44.817909964583826,Not Returned,
256,2024-07-01,1278,City1278,137.60996772646297,Credit Card,False,Canvas Belt,26.87832207724965,Returned,Changed Mind
256,2024-07-02,1279,City1279,209.30836172605106,Credit Card,False,Silk Tie,44.578331345149934,Not Returned,
256,2024-07-03,1280,City1280,381.256881520079,Debit Card,True,Graphic Hoodie,31.403193454037076,Not Returned,
257,2024-07-04,1281,City1281,39.95128337636946,Credit Card,False,Cat-Eye Sunglasses,36.34037006265039,Not Returned,
257,2024-07-05,1282,City1282,36.17230072451217,Debit Card,False,Block Heels,37.488409860426245,Not Returned,
257,2024-07-06,1283,City1283,264.92452654911267,Credit Card,False,Wide Brim Hat,39.9506480369352,Not Returned,
257,2024-07-07,1284,City1284,130.84219660582778,Debit Card,True,Leather Gloves,16.000926448055896,Not Returned,
257,2024-07-08,1285,City1285,336.57580865484334,Cash,False,Fleece Hoodie,26.54533582932898,Not Returned,
258,2024-07-09,1286,City1286,16.894312654509246,Cash,False,Evening Dress,37.109634164840536,Returned,Wrong Size
258,2024-07-10,1287,City1287,29.95797865417961,PayPal,True,Business Suit,37.51363705464102,Not Returned,
258,2024-07-11,1288,City1288,465.1552820203886,PayPal,False,Graphic Hoodie,15.397891880377568,Not Returned,
258,2024-07-12,1289,City1289,235.17865540022126,PayPal,False,Blush,11.65065680902858,Not Returned,
258,2024-07-13,1290,City1290,481.9325878261539,Debit Card,False,Skinny Tie,22.87273766330345,Returned,Defective Item
259,2024-07-14,1291,City1291,391.95258612715395,Debit Card,False,Platform Heels,2.018522302424386,Not Returned,
259,2024-07-15,1292,City1292,280.4545832811194,Debit Card,False,Cocktail Dress,0.8626865871974032,Not Returned,
259,2024-07-16,1293,City1293,491.643788866134,Credit Card,False,Swim Trunks,2.258842336282496,Not Returned,
259,2024-07-17,1294,City1294,184.3590991136578,Cash,False,Wide Brim Hat,43.1144710319902,Not Returned,
259,2024-07-18,1295,City1295,99.12662789664253,Debit Card,False,Round Sunglasses,21.867033344923005,Not Returned,
260,2024-07-19,1296,City1296,84.68091634160702,Credit Card,False,Necklace,24.068219489043376,Not Returned,
260,2024-07-20,1297,City1297,131.94008715558152,Cash,False,Daypack,48.68588137100127,Not Returned,
260,2024-07-21,1298,City1298,407.1924562552475,PayPal,False,Bootcut Jeans,11.643241896206868,Not Returned,
260,2024-07-22,1299,City1299,301.4749458952344,PayPal,False,Studded Belt,12.455784100645346,Not Returned,
260,2024-07-23,1300,City1300,252.66736095745688,Cash,False,Chino Shorts,49.360875055512835,Not Returned,
261,2024-07-24,1301,City1301,394.0804990281508,PayPal,False,Leather Jacket,36.25825737037968,Not Returned,
261,2024-07-25,1302,City1302,27.113112592343505,Cash,False,Running Shoes,48.12494579878764,Not Returned,
261,2024-07-26,1303,City1303,432.77907501875455,Debit Card,False,Skate Shoes,20.37806778322362,Not Returned,
261,2024-07-27,1304,City1304,97.07402500650596,PayPal,False,Blazer,46.546973962431906,Not Returned,
261,2024-07-28,1305,City1305,460.1111852907747,PayPal,False,Board Shorts,9.895473049092585,Not Returned,
262,2024-07-29,1306,City1306,319.77058808504694,Debit Card,False,Jeans,9.722400006228387,Not Returned,
262,2024-07-30,1307,City1307,212.7670031133262,Debit Card,False,Maxi Dress,41.77694151732668,Returned,Other
262,2024-07-31,1308,City1308,166.98081549122955,Cash,False,Distressed Jeans,8.972197184641884,Not Returned,
262,2024-08-01,1309,City1309,301.6032579204586,Credit Card,False,Jeans,17.960771136611537,Not Returned,
262,2024-08-02,1310,City1310,448.2178838529607,Credit Card,False,Wrap Dress,20.114149085992576,Not Returned,
263,2024-08-03,1311,City1311,384.65277175476945,Credit Card,False,Dress Watch,14.42595444967531,Not Returned,
263,2024-08-04,1312,City1312,447.18878282218753,Credit Card,False,Denim Shorts,7.18741544855559,Not Returned,
263,2024-08-05,1313,City1313,254.488490322736,Cash,False,Eyeshadow,38.91550470546812,Not Returned,
263,2024-08-06,1314,City1314,106.56805291173723,Cash,False,Round Sunglasses,23.40146828534962,Not Returned,
263,2024-08-07,1315,City1315,226.80030325000024,Credit Card,False,Bucket Hat,45.741352796475674,Not Returned,
264,2024-08-08,1316,City1316,288.50643130541664,Cash,False,Clutch Bag,36.095621486131975,Not Returned,
264,2024-08-09,1317,City1317,484.69779368136756,Cash,False,Bowtie,41.990825772661545,Not Returned,
264,2024-08-10,1318,City1318,92.74999669733944,PayPal,False,Crossbody Bag,47.53751897024521,Returned,Wrong Size
264,2024-08-11,1319,City1319,398.0251732870688,Credit Card,False,Mascara,7.655703605273651,Not Returned,
264,2024-08-12,1320,City1320,210.8469161392071,Debit Card,False,Graphic T-Shirt,21.850034604395436,Returned,Changed Mind
265,2024-08-13,1321,City1321,171.88973179140228,Cash,False,Tuxedo,15.149011225888687,Not Returned,
265,2024-08-14,1322,City1322,416.3139495345875,PayPal,False,Face Mask,40.62546728166645,Not Returned,
265,2024-08-15,1323,City1323,392.9048955226932,Credit Card,False,Cable Knit Sweater,49.612960524645864,Not Returned,
265,2024-08-16,1324,City1324,198.70702961528562,Credit Card,False,Bootcut Jeans,22.439047328303253,Not Returned,
265,2024-08-17,1325,City1325,447.3084233163302,Credit Card,False,Knee-high Boots,34.357571464012,Not Returned,
266,2024-08-18,1326,City1326,289.41585271597177,Cash,False,Face Mask,20.82536219665504,Not Returned,
266,2024-08-19,1327,City1327,312.3445212655851,PayPal,False,Eyeshadow,36.61900395525537,Not Returned,
266,2024-08-20,1328,City1328,486.71793602444745,Debit Card,False,Studded Belt,45.58010098537755,Not Returned,
266,2024-08-21,1329,City1329,171.44390904487832,Credit Card,True,Eye Cream,44.97533748886807,Returned,Other
266,2024-08-22,1330,City1330,313.71814701062647,Credit Card,False,Touchscreen Gloves,20.693657767798655,Not Returned,
267,2024-08-23,1331,City1331,414.7328216910821,PayPal,False,Wayfarer Sunglasses,47.91685252595791,Not Returned,
267,2024-08-24,1332,City1332,222.36674814655535,Credit Card,False,Travel Backpack,43.789908740597326,Returned,Changed Mind
267,2024-08-25,1333,City1333,28.576009006452864,Credit Card,False,Backpack,16.7980291395459,Not Returned,
267,2024-08-26,1334,City1334,271.8245807166934,Debit Card,False,Crewneck Sweater,12.189762615060534,Not Returned,
267,2024-08-27,1335,City1335,291.7118776304898,Debit Card,False,Ankle Boots,21.07396834836561,Not Returned,
268,2024-08-28,1336,City1336,457.15385043252456,Credit Card,False,Woven Tie,9.164716310066712,Not Returned,
268,2024-08-29,1337,City1337,60.740674405027235,Cash,False,Touchscreen Gloves,6.029107591076022,Not Returned,
268,2024-08-30,1338,City1338,61.76693571267117,Debit Card,False,Wedge Sandals,32.218524240676736,Not Returned,
268,2024-08-31,1339,City1339,255.82469713176334,PayPal,False,Skate Shoes,1.4397587224494468,Not Returned,
268,2024-09-01,1340,City1340,112.5488196240548,Credit Card,False,Travel Backpack,15.68414197553919,Not Returned,
269,2024-09-02,1341,City1341,325.472942918415,Credit Card,False,Platform Sandals,29.435476916674787,Not Returned,
269,2024-09-03,1342,City1342,286.25217073516825,PayPal,False,Cat-Eye Sunglasses,44.84919191097341,Not Returned,
269,2024-09-04,1343,City1343,235.01447577626973,PayPal,True,Driving Gloves,38.86361324923352,Returned,Defective Item
269,2024-09-05,1344,City1344,420.20123254656045,Debit Card,False,Eyeshadow,9.83395247510378,Not Returned,
269,2024-09-06,1345,City1345,91.31687039585634,Debit Card,False,Ring,36.92823303887254,Not Returned,
270,2024-09-07,1346,City1346,447.26043778063234,Cash,False,Plain T-Shirt,34.876439147828115,Not Returned,
270,2024-09-08,1347,City1347,193.51160617452712,Credit Card,False,Blazer,29.961613529637148,Not Returned,
270,2024-09-09,1348,City1348,37.40891057062674,Debit Card,False,Belt,11.793933194268064,Not Returned,
270,2024-09-10,1349,City1349,204.52409945732097,Credit Card,False,Cable Knit Sweater,6.77938280086453,Returned,Other
270,2024-09-11,1350,City1350,374.30741661220486,PayPal,False,Wrap Dress,35.364789401463085,Not Returned,
271,2024-09-12,1351,City1351,466.8240021987129,Debit Card,False,Necktie,4.436194730990356,Not Returned,
271,2024-09-13,1352,City1352,73.45940783598672,Credit Card,False,Chelsea Boots,48.939384159306464,Not Returned,
271,2024-09-14,1353,City1353,182.60044657927824,Credit Card,False,Evening Dress,21.587614414113947,Not Returned,
271,2024-09-15,1354,City1354,104.5905329495215,PayPal,False,Cat-Eye Sunglasses,12.631887266727432,Not Returned,
271,2024-09-16,1355,City1355,417.8523578232345,PayPal,False,Face Mask,39.84978464483041,Not Returned,
272,2024-09-17,1356,City1356,249.80418504956705,Credit Card,False,Graphic Shirt,15.590377717025033,Not Returned,
272,2024-09-18,1357,City1357,400.1622152833571,PayPal,False,Earrings,34.6867886085984,Not Returned,
272,2024-09-19,1358,City1358,139.2030731484195,Credit Card,False,Face Mask,37.78874603833975,Not Returned,
272,2024-09-20,1359,City1359,234.3816942919746,Credit Card,False,Cleanser,44.53669481287977,Not Returned,
272,2024-09-21,1360,City1360,406.01659386430754,Cash,False,Swim Shirt,0.006652898039144484,Not Returned,
273,2024-09-22,1361,City1361,440.1202220812043,PayPal,False,Chino Shorts,25.241963365400295,Returned,Wrong Size
273,2024-09-23,1362,City1362,341.09120304535315,Credit Card,False,Stiletto Heels,45.75212582080258,Not Returned,
273,2024-09-24,1363,City1363,218.2164934677562,Debit Card,False,Webbed Belt,7.750339826601893,Not Returned,
273,2024-09-25,1364,City1364,244.0387396635618,PayPal,False,Zip-Up Hoodie,45.15393164262251,Not Returned,
273,2024-09-26,1365,City1365,83.57141786767387,Cash,False,Digital Watch,4.031645473190731,Not Returned,
274,2024-09-27,1366,City1366,61.669380528933004,Debit Card,False,V-Neck T-Shirt,47.94585216097132,Returned,Other
274,2024-09-28,1367,City1367,10.593859284570556,Debit Card,False,Foundation,35.1085933038307,Not Returned,
274,2024-09-29,1368,City1368,431.4636872731728,Debit Card,False,Dress Watch,25.633922469419733,Not Returned,
274,2024-09-30,1369,City1369,495.28321301538847,Debit Card,False,Woven Tie,38.30338976679466,Not Returned,
274,2024-10-01,1370,City1370,193.33436962881711,Debit Card,False,Knit Scarf,49.52889073702216,Not Returned,
275,2024-10-02,1371,City1371,298.44252576418705,Debit Card,True,Knit Scarf,35.31051789545655,Not Returned,
275,2024-10-03,1372,City1372,275.3229676228526,Debit Card,False,Pocket T-Shirt,9.510763697785595,Not Returned,
275,2024-10-04,1373,City1373,292.2289737971144,PayPal,True,Pocket T-Shirt,48.0230437717477,Not Returned,
275,2024-10-05,1374,City1374,427.2506965493964,PayPal,False,Skate Shoes,28.600881686954267,Returned,Defective Item
275,2024-10-06,1375,City1375,351.31421378643455,PayPal,False,Rash Guard,10.608986988078096,Not Returned,
276,2024-10-07,1376,City1376,282.22578771227006,Credit Card,False,Fringe Scarf,8.096933220140933,Not Returned,
276,2024-10-08,1377,City1377,446.2130796257413,Debit Card,False,Wedge Sandals,27.078246175044306,Not Returned,
276,2024-10-09,1378,City1378,111.23249817440768,Debit Card,True,Daypack,34.05963656707028,Not Returned,
276,2024-10-10,1379,City1379,278.1015194638299,Credit Card,False,Summer Dress,28.09404437061187,Not Returned,
276,2024-10-11,1380,City1380,21.46235077425468,PayPal,True,Skinny Jeans,39.34646356682341,Not Returned,
277,2024-10-12,1381,City1381,168.11971392626228,PayPal,True,Necktie,42.978574671465296,Not Returned,
277,2024-10-13,1382,City1382,436.3515754988354,Debit Card,True,Graphic Shirt,44.18569841077439,Not Returned,
277,2024-10-14,1383,City1383,459.43433569801954,Credit Card,False,Graphic Hoodie,12.152401422866355,Not Returned,
277,2024-10-15,1384,City1384,143.37453614227368,Cash,False,Woven Tie,19.142903801414008,Not Returned,
277,2024-10-16,1385,City1385,24.79241940104346,Credit Card,False,Foundation,37.96765807130981,Not Returned,
278,2024-10-17,1386,City1386,438.0804458424043,Credit Card,False,Crewneck Sweater,47.868498215267046,Not Returned,
278,2024-10-18,1387,City1387,419.37550855708736,Credit Card,False,Necklace,21.20551897230079,Not Returned,
278,2024-10-19,1388,City1388,270.8143673677646,Debit Card,True,Rash Guard,35.02820735592351,Returned,Other
278,2024-10-20,1389,City1389,277.72943670377094,Credit Card,False,Wayfarer Sunglasses,26.465033041592314,Not Returned,
278,2024-10-21,1390,City1390,210.90569170864205,Cash,False,Face Mask,13.832004123667396,Not Returned,
279,2024-10-22,1391,City1391,392.1026005673174,Credit Card,False,Fringe Scarf,44.797468774362436,Not Returned,
279,2024-10-23,1392,City1392,316.92511133548265,Credit Card,False,Serum,35.62625762364945,Not Returned,
279,2024-10-24,1393,City1393,172.21922467144424,PayPal,False,Single-Breasted Suit,47.303107281693165,Not Returned,
279,2024-10-25,1394,City1394,372.1017269728793,Debit Card,False,Cleanser,21.004379053336457,Not Returned,
279,2024-10-26,1395,City1395,81.3875172607269,Debit Card,False,Rash Guard,29.39122135666059,Not Returned,
280,2024-10-27,1396,City1396,198.23320229310366,Debit Card,False,Cargo Shorts,26.339345918491176,Not Returned,
280,2024-10-28,1397,City1397,247.28403855662378,Credit Card,False,Clutch Bag,30.217806383429945,Not Returned,
280,2024-10-29,1398,City1398,234.57395998768715,Cash,True,Blazer,38.024836044981946,Not Returned,
280,2024-10-30,1399,City1399,66.03495433735188,Debit Card,False,Maxi Dress,6.931030279802641,Returned,Wrong Size
280,2024-10-31,1400,City1400,196.88108115144303,Credit Card,True,Mascara,3.8365596043065664,Not Returned,
281,2024-11-01,1401,City1401,260.3904569282365,Debit Card,False,Crossbody Bag,6.494617647089912,Returned,Changed Mind
281,2024-11-02,1402,City1402,136.70177080149122,Debit Card,True,Combat Boots,24.52298748014542,Not Returned,
281,2024-11-03,1403,City1403,129.3545915476122,PayPal,False,Chino Shorts,9.476386537418074,Not Returned,
281,2024-11-04,1404,City1404,263.88896573643433,Debit Card,False,Digital Watch,6.42805168530694,Not Returned,
281,2024-11-05,1405,City1405,149.1737346157377,Credit Card,False,Satchel Bag,36.14124250655094,Not Returned,
282,2024-11-06,1406,City1406,199.5889902401275,PayPal,False,Gladiator Sandals,19.278248755971134,Not Returned,
282,2024-11-07,1407,City1407,337.3840150584284,PayPal,False,Crewneck Sweater,48.74915992147295,Not Returned,
282,2024-11-08,1408,City1408,30.909718941473237,PayPal,False,Clutch Bag,17.112939213500344,Not Returned,
282,2024-11-09,1409,City1409,343.93904957263135,PayPal,True,Maxi Dress,2.2173583546018003,Not Returned,
282,2024-11-10,1410,City1410,116.51415748949687,Credit Card,False,Wide Brim Hat,15.829394069191526,Not Returned,
283,2024-11-11,1411,City1411,226.20879135082973,Debit Card,False,Bucket Hat,22.972692956186304,Not Returned,
283,2024-11-12,1412,City1412,495.3891468393454,PayPal,False,Tote Bag,16.097899771888102,Not Returned,
283,2024-11-13,1413,City1413,101.75456219483215,PayPal,False,Tuxedo,29.054343298684344,Not Returned,
283,2024-11-14,1414,City1414,405.7233679013372,PayPal,False,Leather Gloves,40.19978381928579,Not Returned,
283,2024-11-15,1415,City1415,10.562524835927446,Debit Card,False,Classic Sneakers,3.7208706958594573,Not Returned,
284,2024-11-16,1416,City1416,197.75925595066417,Debit Card,False,Slide Sandals,14.104551975214436,Not Returned,
284,2024-11-17,1417,City1417,85.43031031047096,Credit Card,True,Wayfarer Sunglasses,39.775134772697655,Returned,Changed Mind
284,2024-11-18,1418,City1418,485.5836593220747,Debit Card,False,Rash Guard,2.577338400176965,Returned,Other
284,2024-11-19,1419,City1419,25.78741650078854,PayPal,True,Pullover Hoodie,27.69980341172135,Not Returned,
284,2024-11-20,1420,City1420,423.426597230166,Credit Card,True,Denim Jacket,31.342490391481004,Not Returned,
285,2024-11-21,1421,City1421,134.18199745525692,Debit Card,False,Moisturizer,26.240304804216603,Not Returned,
285,2024-11-22,1422,City1422,66.66952530401,Cash,False,Chino Shorts,13.2530161272769,Not Returned,
285,2024-11-23,1423,City1423,22.79264747231489,PayPal,False,Knee-high Boots,15.014226335561975,Not Returned,
285,2024-11-24,1424,City1424,166.15070890000007,PayPal,False,Silk Scarf,14.114162962922821,Not Returned,
285,2024-11-25,1425,City1425,491.881904891234,PayPal,False,Pullover Hoodie,48.74681910464061,Not Returned,
286,2024-11-26,1426,City1426,192.85474388412538,Credit Card,False,Windbreaker,40.4906877282315,Not Returned,
286,2024-11-27,1427,City1427,100.09117364162317,Debit Card,False,Knee-high Boots,35.039153011521925,Not Returned,
286,2024-11-28,1428,City1428,456.79934052546434,Credit Card,False,Bucket Hat,31.6364625400388,Not Returned,
286,2024-11-29,1429,City1429,27.1377228525318,PayPal,True,Leather Belt,37.30567761133802,Not Returned,
286,2024-11-30,1430,City1430,137.53999536556563,Credit Card,False,Hiking Backpack,44.12472391722042,Not Returned,
287,2024-12-01,1431,City1431,356.1585148530321,PayPal,True,Dress Pants,19.776514306191693,Not Returned,
287,2024-12-02,1432,City1432,81.97162297278219,PayPal,True,Crossbody Bag,2.889353609645273,Not Returned,
287,2024-12-03,1433,City1433,183.45123786243545,PayPal,False,Single-Breasted Suit,22.495512736766106,Not Returned,
287,2024-12-04,1434,City1434,206.6096326183855,Debit Card,False,Ankle Boots,49.28051546931675,Not Returned,
287,2024-12-05,1435,City1435,18.598590192829224,PayPal,False,Baseball Cap,15.131864218434849,Not Returned,
288,2024-12-06,1436,City1436,294.7658563754225,PayPal,False,Flat Sandals,17.430224088446817,Not Returned,
288,2024-12-07,1437,City1437,382.26304563890403,Debit Card,False,Beanie,13.05901456487254,Not Returned,
288,2024-12-08,1438,City1438,329.09957428252716,Credit Card,False,Necktie,1.9378428334608566,Not Returned,
288,2024-12-09,1439,City1439,168.331495047531,PayPal,False,Cocktail Dress,2.108075929092995,Not Returned,
288,2024-12-10,1440,City1440,284.9060831819994,PayPal,False,Swim Shirt,28.26734331979036,Not Returned,
289,2024-12-11,1441,City1441,72.2949993510561,Credit Card,False,Cocktail Dress,42.63575659032945,Not Returned,
289,2024-12-12,1442,City1442,406.7359191677294,Cash,False,Crossbody Bag,5.662441776240051,Not Returned,
289,2024-12-13,1443,City1443,110.16435934046213,PayPal,False,Wayfarer Sunglasses,12.620880161011277,Not Returned,
289,2024-12-14,1444,City1444,353.35704316302184,Debit Card,False,Cat-Eye Sunglasses,44.435028972927384,Not Returned,
289,2024-12-15,1445,City1445,472.19391120719337,PayPal,False,Distressed Jeans,23.337184839988055,Not Returned,
290,2024-12-16,1446,City1446,358.13018979983855,Credit Card,False,Swim Trunks,39.350547194617405,Not Returned,
290,2024-12-17,1447,City1447,29.546513091617953,PayPal,False,Casual Suit,40.74826868237409,Not Returned,
290,2024-12-18,1448,City1448,433.44238697478687,Cash,False,Formal Shirt,3.1634415071378044,Not Returned,
290,2024-12-19,1449,City1449,425.4540434519598,PayPal,False,Infinity Scarf,37.078315306319745,Returned,Other
290,2024-12-20,1450,City1450,121.64840853390656,Credit Card,False,Aviator Sunglasses,11.166590762838203,Not Returned,
291,2024-12-21,1451,City1451,495.8748914370884,PayPal,False,Cable Knit Sweater,30.18892051176784,Not Returned,
291,2024-12-22,1452,City1452,376.1199656759769,Credit Card,True,Zip-Up Hoodie,38.55834325782991,Not Returned,
291,2024-12-23,1453,City1453,185.1964817516022,PayPal,True,Denim Jacket,37.29444556800193,Not Returned,
291,2024-12-24,1454,City1454,51.90697699165703,Credit Card,False,Foundation,46.615298543422135,Not Returned,
291,2024-12-25,1455,City1455,272.65770513737294,Credit Card,False,Crewneck Sweater,12.26373998442522,Not Returned,
292,2024-12-26,1456,City1456,443.7161612616129,PayPal,False,High-Top Sneakers,3.3989093001960624,Not Returned,
292,2024-12-27,1457,City1457,475.42351492231074,Debit Card,False,Cardigan,26.747868103207683,Not Returned,
292,2024-12-28,1458,City1458,312.82333907438164,Credit Card,False,Wedge Sandals,34.35152596028699,Not Returned,
292,2024-12-29,1459,City1459,50.03040209299857,Cash,False,Canvas Belt,16.228721945114614,Not Returned,
292,2024-12-30,1460,City1460,185.6686257433194,Credit Card,False,Striped Shirt,33.49469554004044,Returned,Changed Mind
293,2024-12-31,1461,City1461,372.2059728940584,Cash,False,Graphic T-Shirt,12.22006593912542,Not Returned,
293,2025-01-01,1462,City1462,42.533308741002784,Cash,False,Track Pants,7.331088959589854,Not Returned,
293,2025-01-02,1463,City1463,325.5665071515911,Cash,False,Pocket T-Shirt,6.3108590527079675,Not Returned,
293,2025-01-03,1464,City1464,319.2758606218851,PayPal,False,Distressed Jeans,45.290887069008875,Not Returned,
293,2025-01-04,1465,City1465,239.07452962839835,Debit Card,False,Chino Shorts,5.746623465390255,Not Returned,
294,2025-01-05,1466,City1466,124.58778918179856,Credit Card,False,Aviator Sunglasses,43.949536082457556,Not Returned,
294,2025-01-06,1467,City1467,279.46402331085807,Debit Card,False,Cargo Pants,25.002585430110734,Not Returned,
294,2025-01-07,1468,City1468,113.9573551747454,Cash,False,Formal Shirt,34.69053683072826,Not Returned,
294,2025-01-08,1469,City1469,180.24907669947746,Debit Card,False,Tuxedo,2.8869572140704234,Not Returned,
294,2025-01-09,1470,City1470,493.928903133078,PayPal,False,Windbreaker,7.459449123146811,Not Returned,
295,2025-01-10,1471,City1471,372.54614692970557,Credit Card,False,Summer Dress,44.80494976622197,Not Returned,
295,2025-01-11,1472,City1472,26.178189842254934,Cash,False,Stiletto Heels,0.8356395510680792,Not Returned,
295,2025-01-12,1473,City1473,434.0583920252363,PayPal,False,Wide Brim Hat,49.44976599850676,Not Returned,
295,2025-01-13,1474,City1474,497.2146218517659,Cash,False,Double-Breasted Suit,10.50845196097584,Returned,Defective Item
295,2025-01-14,1475,City1475,423.11006361932436,PayPal,False,Knit Gloves,7.489063771016957,Not Returned,
296,2025-01-15,1476,City1476,487.15284877256664,Cash,False,Wedge Heels,17.48643099640018,Not Returned,
296,2025-01-16,1477,City1477,320.62912618838783,Cash,False,Chinos,9.560892718690067,Not Returned,
296,2025-01-17,1478,City1478,270.41738931908765,Debit Card,False,Wedge Sandals,43.08879580026294,Not Returned,
296,2025-01-18,1479,City1479,249.0126090267972,PayPal,False,Business Suit,38.910483985144765,Not Returned,
296,2025-01-19,1480,City1480,483.9263023300406,PayPal,False,Bowtie,18.502816700616382,Returned,Other
297,2025-01-20,1481,City1481,186.79190906858108,Debit Card,False,Swim Briefs,32.27088724012461,Not Returned,
297,2025-01-21,1482,City1482,229.56854391500428,Cash,False,Canvas Belt,4.764129467627498,Not Returned,
297,2025-01-22,1483,City1483,359.778675357571,Credit Card,False,Fleece Hoodie,5.280712760995076,Not Returned,
297,2025-01-23,1484,City1484,132.3114814858107,PayPal,False,Necklace,43.426509465225045,Not Returned,
297,2025-01-24,1485,City1485,280.3706229038479,Credit Card,False,Pocket T-Shirt,11.242541498522918,Not Returned,
298,2025-01-25,1486,City1486,385.0593650255356,Credit Card,False,Backpack,44.98678482867552,Not Returned,
298,2025-01-26,1487,City1487,372.8929877186977,Debit Card,False,Double-Breasted Suit,23.000490838629002,Not Returned,
