UserID,Date,TimeSpentSeconds,Device,VisitFrequency,ProductType,ProductDescription
151,2021-02-01 08:00:00,152,Desktop,13,Hats, Wide Brim Hat
151,2021-02-01 09:00:00,19,Mobile,17,Scarves, Fringe Scarf
151,2021-02-01 10:00:00,530,Desktop,17,Sweaters, Cable Knit Sweater
152,2021-02-01 11:00:00,222,Desktop,6,Accessories, Cufflinks
152,2021-02-01 12:00:00,565,Desktop,6,Suits, Single-Breasted Suit
152,2021-02-01 13:00:00,191,Mobile,2,Jackets, Denim Jacket
152,2021-02-01 14:00:00,94,Mobile,1,Gloves, Touchscreen Gloves
152,2021-02-01 15:00:00,302,Desktop,3,Suits, Double-Breasted Suit
153,2021-02-01 16:00:00,278,Desktop,1,Hoodies, Fleece Hoodie
153,2021-02-01 17:00:00,269,Mobile,14,Heels, Wedge Heels
153,2021-02-01 18:00:00,139,Mobile,7,Pants, Dress Pants
153,2021-02-01 19:00:00,241,Desktop,17,Gloves, Driving Gloves
153,2021-02-01 20:00:00,177,Desktop,9,Sunglasses, Round Sunglasses
154,2021-02-01 21:00:00,523,Desktop,15,Pants, Track Pants
154,2021-02-01 22:00:00,428,Desktop,17,Jackets, Leather Jacket
154,2021-02-01 23:00:00,174,Mobile,5,Accessories, Pocket Square
154,2021-02-02 00:00:00,385,Mobile,16,Jewelry, Anklet
154,2021-02-02 01:00:00,527,Mobile,2,Backpacks, Daypack
155,2021-02-02 02:00:00,97,Mobile,12,Sweaters, Crewneck Sweater
155,2021-02-02 03:00:00,256,Desktop,16,Sweaters, Cardigan
155,2021-02-02 04:00:00,310,Tablet,3,Makeup, Mascara
155,2021-02-02 05:00:00,225,Desktop,17,Hats, Trucker Hat
155,2021-02-02 06:00:00,555,Mobile,14,Skincare, Serum
156,2021-02-02 07:00:00,226,Mobile,8,Pants, Track Pants
156,2021-02-02 08:00:00,587,Mobile,3,Shirts, Formal Shirt
156,2021-02-02 09:00:00,296,Desktop,1,Hoodies, Graphic Hoodie
156,2021-02-02 10:00:00,579,Desktop,9,Sweaters, V-Neck Sweater
156,2021-02-02 11:00:00,346,Desktop,6,Sandals, Flat Sandals
157,2021-02-02 12:00:00,510,Mobile,15,Sandals, Gladiator Sandals
157,2021-02-02 13:00:00,371,Desktop,10,Gloves, Driving Gloves
157,2021-02-02 14:00:00,102,Desktop,5,Belts, Leather Belt
157,2021-02-02 15:00:00,98,Desktop,1,Makeup, Blush
157,2021-02-02 16:00:00,306,Desktop,8,Shirts, Graphic Shirt
158,2021-02-02 17:00:00,599,Mobile,16,Shorts, Athletic Shorts
158,2021-02-02 18:00:00,551,Mobile,11,Suits, Tuxedo
158,2021-02-02 19:00:00,573,Desktop,1,Heels, Stiletto Heels
158,2021-02-02 20:00:00,94,Desktop,14,Hats, Beanie
158,2021-02-02 21:00:00,507,Tablet,17,Scarves, Silk Scarf
159,2021-02-02 22:00:00,435,Desktop,13,Sneakers, Running Shoes
159,2021-02-02 23:00:00,430,Mobile,19,Bags, Satchel Bag
159,2021-02-03 00:00:00,527,Mobile,18,Bags, Crossbody Bag
159,2021-02-03 01:00:00,370,Mobile,8,Scarves, Silk Scarf
159,2021-02-03 02:00:00,590,Mobile,10,Sunglasses, Square Sunglasses
160,2021-02-03 03:00:00,304,Desktop,1,Skincare, Eye Cream
160,2021-02-03 04:00:00,385,Mobile,7,Dresses, Summer Dress
160,2021-02-03 05:00:00,425,Desktop,7,Ties, Silk Tie
160,2021-02-03 06:00:00,524,Desktop,7,T-Shirts, Pocket T-Shirt
160,2021-02-03 07:00:00,576,Desktop,3,Shirts, Casual Shirt
161,2021-02-03 08:00:00,26,Desktop,4,Skincare, Cleanser
161,2021-02-03 09:00:00,571,Mobile,8,Heels, Wedge Heels
161,2021-02-03 10:00:00,431,Desktop,11,Bags, Crossbody Bag
161,2021-02-03 11:00:00,102,Mobile,12,Backpacks, Hiking Backpack
161,2021-02-03 12:00:00,21,Mobile,2,Gloves, Knit Gloves
162,2021-02-03 13:00:00,63,Desktop,19,Dresses, Cocktail Dress
162,2021-02-03 14:00:00,341,Mobile,13,Bags, Satchel Bag
162,2021-02-03 15:00:00,245,Desktop,13,Skincare, Eye Cream
162,2021-02-03 16:00:00,227,Desktop,7,Shorts, Denim Shorts
162,2021-02-03 17:00:00,129,Mobile,14,Sweaters, Cable Knit Sweater
163,2021-02-03 18:00:00,86,Desktop,1,Jewelry, Ring
163,2021-02-03 19:00:00,78,Tablet,8,Hoodies, Graphic Hoodie
163,2021-02-03 20:00:00,41,Desktop,16,Sweaters, Turtleneck Sweater
163,2021-02-03 21:00:00,556,Tablet,6,Jeans, Distressed Jeans
163,2021-02-03 22:00:00,597,Mobile,3,Sandals, Wedge Sandals
164,2021-02-03 23:00:00,74,Mobile,9,Boots, Ankle Boots
164,2021-02-04 00:00:00,447,Mobile,9,Hats, Baseball Cap
164,2021-02-04 01:00:00,527,Mobile,19,Watches, Digital Watch
164,2021-02-04 02:00:00,37,Mobile,13,Scarves, Knit Scarf
164,2021-02-04 03:00:00,538,Desktop,2,Heels, Stiletto Heels
165,2021-02-04 04:00:00,170,Desktop,14,Gloves, Touchscreen Gloves
165,2021-02-04 05:00:00,427,Mobile,5,Shorts, Chino Shorts
165,2021-02-04 06:00:00,522,Tablet,6,Pants, Jeans
165,2021-02-04 07:00:00,124,Desktop,8,Suits, Tuxedo
165,2021-02-04 08:00:00,479,Desktop,11,Watches, Digital Watch
166,2021-02-04 09:00:00,443,Desktop,13,Skincare, Eye Cream
166,2021-02-04 10:00:00,350,Mobile,2,Pants, Dress Pants
166,2021-02-04 11:00:00,183,Desktop,19,Watches, Sports Watch
166,2021-02-04 12:00:00,502,Mobile,11,Jewelry, Anklet
166,2021-02-04 13:00:00,399,Desktop,6,Watches, Smart Watch
167,2021-02-04 14:00:00,155,Desktop,17,Scarves, Plaid Scarf
167,2021-02-04 15:00:00,293,Desktop,11,Suits, Double-Breasted Suit
167,2021-02-04 16:00:00,28,Desktop,10,Hoodies, Graphic Hoodie
167,2021-02-04 17:00:00,22,Desktop,12,Suits, Single-Breasted Suit
167,2021-02-04 18:00:00,268,Tablet,7,Sandals, Slide Sandals
168,2021-02-04 19:00:00,226,Mobile,2,Ties, Bowtie
168,2021-02-04 20:00:00,459,Desktop,5,Shorts, Cargo Shorts
168,2021-02-04 21:00:00,576,Mobile,10,Ties, Woven Tie
168,2021-02-04 22:00:00,359,Mobile,9,Dresses, Maxi Dress
168,2021-02-04 23:00:00,526,Desktop,18,Heels, Block Heels
169,2021-02-05 00:00:00,55,Tablet,16,T-Shirts, V-Neck T-Shirt
169,2021-02-05 01:00:00,535,Desktop,1,Heels, Stiletto Heels
169,2021-02-05 02:00:00,189,Mobile,7,Pants, Track Pants
169,2021-02-05 03:00:00,347,Desktop,5,Hoodies, Fleece Hoodie
169,2021-02-05 04:00:00,454,Mobile,10,Sweaters, Turtleneck Sweater
170,2021-02-05 05:00:00,305,Tablet,3,Shorts, Cargo Shorts
170,2021-02-05 06:00:00,147,Tablet,6,Jackets, Windbreaker
170,2021-02-05 07:00:00,360,Mobile,16,Skincare, Cleanser
170,2021-02-05 08:00:00,112,Desktop,18,Belts, Webbed Belt
170,2021-02-05 09:00:00,191,Mobile,16,Shirts, Graphic Shirt
171,2021-02-05 10:00:00,408,Mobile,16,Scarves, Silk Scarf
171,2021-02-05 11:00:00,299,Mobile,18,Hats, Baseball Cap
171,2021-02-05 12:00:00,281,Mobile,13,Makeup, Blush
171,2021-02-05 13:00:00,343,Mobile,7,Hats, Bucket Hat
171,2021-02-05 14:00:00,480,Mobile,19,Backpacks, Canvas Backpack
172,2021-02-05 15:00:00,335,Tablet,15,Pants, Track Pants
172,2021-02-05 16:00:00,300,Desktop,3,Jeans, High-rise Jeans
172,2021-02-05 17:00:00,428,Desktop,16,Jackets, Leather Jacket
172,2021-02-05 18:00:00,418,Desktop,11,Pants, Chinos
172,2021-02-05 19:00:00,203,Mobile,19,Hoodies, Graphic Hoodie
173,2021-02-05 20:00:00,213,Desktop,6,T-Shirts, V-Neck T-Shirt
173,2021-02-05 21:00:00,537,Desktop,1,Boots, Ankle Boots
173,2021-02-05 22:00:00,374,Mobile,18,Sandals, Slide Sandals
173,2021-02-05 23:00:00,524,Desktop,10,Gloves, Leather Gloves
173,2021-02-06 00:00:00,291,Mobile,12,T-Shirts, Plain T-Shirt
174,2021-02-06 01:00:00,121,Desktop,8,Sandals, Flat Sandals
174,2021-02-06 02:00:00,482,Desktop,19,Suits, Tuxedo
174,2021-02-06 03:00:00,242,Desktop,10,Hats, Baseball Cap
174,2021-02-06 04:00:00,539,Desktop,18,Hats, Trucker Hat
174,2021-02-06 05:00:00,569,Mobile,18,Sandals, Slide Sandals
175,2021-02-06 06:00:00,538,Desktop,4,Shorts, Chino Shorts
175,2021-02-06 07:00:00,130,Mobile,18,Ties, Skinny Tie
175,2021-02-06 08:00:00,492,Mobile,4,Watches, Sports Watch
175,2021-02-06 09:00:00,580,Mobile,11,Sunglasses, Aviator Sunglasses
175,2021-02-06 10:00:00,118,Desktop,17,Shorts, Denim Shorts
176,2021-02-06 11:00:00,566,Desktop,13,Sandals, Slide Sandals
176,2021-02-06 12:00:00,519,Desktop,8,Bags, Clutch Bag
176,2021-02-06 13:00:00,142,Desktop,7,Ties, Knit Tie
176,2021-02-06 14:00:00,367,Mobile,10,Watches, Smart Watch
176,2021-02-06 15:00:00,21,Mobile,11,Sandals, Flat Sandals
177,2021-02-06 16:00:00,519,Tablet,19,Watches, Dress Watch
177,2021-02-06 17:00:00,431,Desktop,18,Shirts, Striped Shirt
177,2021-02-06 18:00:00,448,Desktop,8,Makeup, Foundation
177,2021-02-06 19:00:00,29,Desktop,3,Accessories, Bowtie
177,2021-02-06 20:00:00,8,Mobile,18,Ties, Silk Tie
178,2021-02-06 21:00:00,267,Mobile,14,Heels, Ankle-strap Heels
178,2021-02-06 22:00:00,544,Desktop,7,T-Shirts, V-Neck T-Shirt
178,2021-02-06 23:00:00,577,Mobile,19,Makeup, Foundation
178,2021-02-07 00:00:00,199,Desktop,19,Ties, Knit Tie
178,2021-02-07 01:00:00,171,Desktop,17,Pants, Chinos
179,2021-02-07 02:00:00,167,Tablet,19,Watches, Smart Watch
179,2021-02-07 03:00:00,245,Mobile,15,Pants, Track Pants
179,2021-02-07 04:00:00,99,Desktop,12,Bags, Crossbody Bag
179,2021-02-07 05:00:00,68,Desktop,16,T-Shirts, Graphic T-Shirt
179,2021-02-07 06:00:00,268,Mobile,19,Makeup, Concealer
180,2021-02-07 07:00:00,501,Desktop,1,Shorts, Cargo Shorts
180,2021-02-07 08:00:00,172,Mobile,8,Pants, Cargo Pants
180,2021-02-07 09:00:00,518,Mobile,10,Accessories, Bowtie
180,2021-02-07 10:00:00,490,Desktop,13,Sneakers, High-Top Sneakers
180,2021-02-07 11:00:00,471,Mobile,8,Suits, Double-Breasted Suit
181,2021-02-07 12:00:00,333,Desktop,14,Jeans, High-rise Jeans
181,2021-02-07 13:00:00,331,Desktop,4,Sweaters, Cardigan
181,2021-02-07 14:00:00,576,Desktop,5,Makeup, Blush
181,2021-02-07 15:00:00,585,Mobile,3,Pants, Jeans
181,2021-02-07 16:00:00,403,Desktop,8,Suits, Business Suit
182,2021-02-07 17:00:00,470,Desktop,6,Shorts, Athletic Shorts
182,2021-02-07 18:00:00,300,Desktop,13,Gloves, Touchscreen Gloves
182,2021-02-07 19:00:00,378,Tablet,3,Sneakers, Skate Shoes
182,2021-02-07 20:00:00,157,Desktop,11,Heels, Ankle-strap Heels
182,2021-02-07 21:00:00,338,Desktop,15,Gloves, Driving Gloves
183,2021-02-07 22:00:00,448,Mobile,19,Accessories, Necktie
183,2021-02-07 23:00:00,146,Mobile,13,T-Shirts, Pocket T-Shirt
183,2021-02-08 00:00:00,455,Desktop,7,Suits, Double-Breasted Suit
183,2021-02-08 01:00:00,333,Desktop,17,Sandals, Platform Sandals
183,2021-02-08 02:00:00,223,Mobile,13,Shorts, Athletic Shorts
184,2021-02-08 03:00:00,565,Mobile,13,T-Shirts, Plain T-Shirt
184,2021-02-08 04:00:00,185,Mobile,17,Makeup, Mascara
184,2021-02-08 05:00:00,72,Desktop,8,Hoodies, Pullover Hoodie
184,2021-02-08 06:00:00,235,Tablet,18,Sweaters, Crewneck Sweater
184,2021-02-08 07:00:00,33,Mobile,7,Sweaters, Cardigan
185,2021-02-08 08:00:00,405,Desktop,17,Jackets, Blazer
185,2021-02-08 09:00:00,428,Mobile,4,Shorts, Bermuda Shorts
185,2021-02-08 10:00:00,144,Desktop,19,Makeup, Eyeshadow
185,2021-02-08 11:00:00,351,Mobile,18,Shorts, Denim Shorts
185,2021-02-08 12:00:00,540,Mobile,9,Scarves, Fringe Scarf
186,2021-02-08 13:00:00,297,Mobile,9,Accessories, Pocket Square
186,2021-02-08 14:00:00,186,Mobile,15,Jeans, Skinny Jeans
186,2021-02-08 15:00:00,12,Desktop,10,Hats, Bucket Hat
186,2021-02-08 16:00:00,56,Tablet,10,Backpacks, Laptop Backpack
186,2021-02-08 17:00:00,293,Desktop,1,Pants, Jeans
187,2021-02-08 18:00:00,68,Desktop,1,Dresses, Maxi Dress
187,2021-02-08 19:00:00,303,Desktop,6,Hoodies, Fleece Hoodie
187,2021-02-08 20:00:00,193,Desktop,19,Belts, Leather Belt
187,2021-02-08 21:00:00,231,Desktop,19,Ties, Bowtie
187,2021-02-08 22:00:00,488,Desktop,12,Sunglasses, Round Sunglasses
188,2021-02-08 23:00:00,335,Desktop,9,Sandals, Platform Sandals
188,2021-02-09 00:00:00,494,Desktop,12,T-Shirts, Striped T-Shirt
188,2021-02-09 01:00:00,320,Desktop,8,Jackets, Blazer
188,2021-02-09 02:00:00,598,Desktop,1,Pants, Dress Pants
188,2021-02-09 03:00:00,111,Mobile,18,Pants, Dress Pants
189,2021-02-09 04:00:00,82,Desktop,15,Sunglasses, Cat-Eye Sunglasses
189,2021-02-09 05:00:00,262,Desktop,6,Shorts, Chino Shorts
189,2021-02-09 06:00:00,469,Desktop,9,Backpacks, Hiking Backpack
189,2021-02-09 07:00:00,13,Tablet,14,Bags, Satchel Bag
189,2021-02-09 08:00:00,168,Mobile,6,Sweaters, V-Neck Sweater
190,2021-02-09 09:00:00,114,Desktop,12,Skincare, Cleanser
190,2021-02-09 10:00:00,50,Mobile,11,Swimwear, Swim Shirt
190,2021-02-09 11:00:00,263,Desktop,11,Accessories, Necktie
190,2021-02-09 12:00:00,234,Desktop,5,Belts, Leather Belt
190,2021-02-09 13:00:00,395,Tablet,18,Accessories, Pocket Square
191,2021-02-09 14:00:00,369,Desktop,10,Dresses, Evening Dress
191,2021-02-09 15:00:00,9,Desktop,18,Accessories, Bowtie
191,2021-02-09 16:00:00,548,Desktop,8,Backpacks, Canvas Backpack
191,2021-02-09 17:00:00,465,Desktop,13,Shirts, Graphic Shirt
191,2021-02-09 18:00:00,204,Tablet,17,Makeup, Eyeshadow
192,2021-02-09 19:00:00,6,Desktop,15,Sunglasses, Wayfarer Sunglasses
192,2021-02-09 20:00:00,166,Tablet,19,Sweaters, Crewneck Sweater
192,2021-02-09 21:00:00,52,Mobile,8,Pants, Dress Pants
192,2021-02-09 22:00:00,409,Desktop,3,Sandals, Slide Sandals
192,2021-02-09 23:00:00,570,Tablet,19,Jeans, Distressed Jeans
193,2021-02-10 00:00:00,290,Mobile,16,Dresses, Summer Dress
193,2021-02-10 01:00:00,541,Mobile,12,Bags, Backpack
193,2021-02-10 02:00:00,556,Mobile,19,Swimwear, Board Shorts
193,2021-02-10 03:00:00,406,Desktop,11,Belts, Braided Belt
193,2021-02-10 04:00:00,205,Tablet,12,Hats, Bucket Hat
194,2021-02-10 05:00:00,306,Mobile,16,Belts, Leather Belt
194,2021-02-10 06:00:00,389,Desktop,19,T-Shirts, Plain T-Shirt
194,2021-02-10 07:00:00,286,Mobile,3,Gloves, Knit Gloves
194,2021-02-10 08:00:00,28,Tablet,15,Jackets, Denim Jacket
194,2021-02-10 09:00:00,249,Desktop,4,Skincare, Face Mask
195,2021-02-10 10:00:00,132,Desktop,3,Shorts, Cargo Shorts
195,2021-02-10 11:00:00,555,Desktop,3,Sandals, Wedge Sandals
195,2021-02-10 12:00:00,553,Desktop,8,Jeans, High-rise Jeans
195,2021-02-10 13:00:00,63,Mobile,17,Watches, Smart Watch
195,2021-02-10 14:00:00,121,Tablet,9,Watches, Analog Watch
196,2021-02-10 15:00:00,283,Mobile,12,Heels, Block Heels
196,2021-02-10 16:00:00,560,Desktop,6,Shirts, Formal Shirt
196,2021-02-10 17:00:00,264,Tablet,7,Belts, Webbed Belt
196,2021-02-10 18:00:00,110,Mobile,19,Jewelry, Anklet
196,2021-02-10 19:00:00,555,Mobile,12,Pants, Jeans
197,2021-02-10 20:00:00,410,Mobile,13,Backpacks, Daypack
197,2021-02-10 21:00:00,325,Tablet,2,Sneakers, Skate Shoes
197,2021-02-10 22:00:00,548,Desktop,7,Scarves, Knit Scarf
197,2021-02-10 23:00:00,273,Desktop,10,Ties, Knit Tie
197,2021-02-11 00:00:00,227,Desktop,12,Sandals, Gladiator Sandals
198,2021-02-11 01:00:00,162,Mobile,7,Shorts, Bermuda Shorts
198,2021-02-11 02:00:00,247,Tablet,2,Swimwear, Board Shorts
198,2021-02-11 03:00:00,59,Mobile,17,Bags, Tote Bag
198,2021-02-11 04:00:00,554,Desktop,3,T-Shirts, Striped T-Shirt
198,2021-02-11 05:00:00,135,Desktop,5,Boots, Knee-high Boots
199,2021-02-11 06:00:00,65,Tablet,19,Heels, Stiletto Heels
199,2021-02-11 07:00:00,317,Desktop,17,Sweaters, Turtleneck Sweater
199,2021-02-11 08:00:00,313,Mobile,5,Belts, Leather Belt
199,2021-02-11 09:00:00,284,Desktop,13,Gloves, Touchscreen Gloves
199,2021-02-11 10:00:00,393,Mobile,18,Jackets, Denim Jacket
200,2021-02-11 11:00:00,62,Mobile,18,Hoodies, Zip-Up Hoodie
200,2021-02-11 12:00:00,562,Mobile,13,Skincare, Eye Cream
200,2021-02-11 13:00:00,298,Desktop,3,Bags, Tote Bag
200,2021-02-11 14:00:00,231,Desktop,9,Swimwear, Swim Shirt
200,2021-02-11 15:00:00,471,Mobile,14,Sweaters, Cardigan
201,2021-02-11 16:00:00,332,Desktop,8,Boots, Knee-high Boots
201,2021-02-11 17:00:00,258,Tablet,2,Jewelry, Ring
201,2021-02-11 18:00:00,298,Mobile,2,Hats, Bucket Hat
201,2021-02-11 19:00:00,130,Desktop,12,Scarves, Silk Scarf
201,2021-02-11 20:00:00,505,Tablet,11,Suits, Double-Breasted Suit
202,2021-02-11 21:00:00,54,Desktop,8,Ties, Woven Tie
202,2021-02-11 22:00:00,418,Mobile,15,Jewelry, Earrings
202,2021-02-11 23:00:00,562,Desktop,18,Jewelry, Necklace
202,2021-02-12 00:00:00,363,Desktop,16,Hoodies, Athletic Hoodie
202,2021-02-12 01:00:00,340,Mobile,9,Hoodies, Fleece Hoodie
203,2021-02-12 02:00:00,537,Tablet,16,Bags, Clutch Bag
203,2021-02-12 03:00:00,119,Tablet,4,Scarves, Knit Scarf
203,2021-02-12 04:00:00,369,Desktop,16,Hats, Baseball Cap
203,2021-02-12 05:00:00,93,Mobile,5,Heels, Ankle-strap Heels
203,2021-02-12 06:00:00,462,Mobile,1,Boots, Ankle Boots
204,2021-02-12 07:00:00,102,Mobile,17,Jeans, High-rise Jeans
204,2021-02-12 08:00:00,280,Desktop,9,Watches, Sports Watch
204,2021-02-12 09:00:00,519,Mobile,18,Backpacks, Laptop Backpack
204,2021-02-12 10:00:00,351,Desktop,6,Heels, Platform Heels
204,2021-02-12 11:00:00,171,Mobile,6,Suits, Tuxedo
205,2021-02-12 12:00:00,11,Tablet,5,Belts, Leather Belt
205,2021-02-12 13:00:00,270,Desktop,1,Sneakers, Skate Shoes
205,2021-02-12 14:00:00,49,Mobile,7,Scarves, Knit Scarf
205,2021-02-12 15:00:00,374,Desktop,2,Sandals, Platform Sandals
205,2021-02-12 16:00:00,561,Mobile,6,Shirts, Striped Shirt
206,2021-02-12 17:00:00,556,Mobile,10,Suits, Double-Breasted Suit
206,2021-02-12 18:00:00,435,Mobile,17,Sweaters, V-Neck Sweater
206,2021-02-12 19:00:00,165,Mobile,17,Ties, Knit Tie
206,2021-02-12 20:00:00,80,Mobile,9,T-Shirts, Graphic T-Shirt
206,2021-02-12 21:00:00,121,Desktop,8,Jewelry, Anklet
207,2021-02-12 22:00:00,162,Desktop,11,Sunglasses, Wayfarer Sunglasses
207,2021-02-12 23:00:00,263,Tablet,13,Shirts, Graphic Shirt
207,2021-02-13 00:00:00,34,Mobile,14,Ties, Silk Tie
207,2021-02-13 01:00:00,471,Mobile,3,Backpacks, Daypack
207,2021-02-13 02:00:00,462,Desktop,3,Belts, Leather Belt
208,2021-02-13 03:00:00,421,Mobile,6,Dresses, Evening Dress
208,2021-02-13 04:00:00,521,Desktop,10,Jeans, Straight Jeans
208,2021-02-13 05:00:00,543,Tablet,7,Skincare, Face Mask
208,2021-02-13 06:00:00,191,Mobile,18,Jeans, Distressed Jeans
208,2021-02-13 07:00:00,30,Tablet,19,Jeans, High-rise Jeans
209,2021-02-13 08:00:00,221,Desktop,14,Hats, Bucket Hat
209,2021-02-13 09:00:00,556,Desktop,3,Shirts, Printed Shirt
209,2021-02-13 10:00:00,269,Desktop,7,Backpacks, Canvas Backpack
209,2021-02-13 11:00:00,108,Tablet,7,Boots, Ankle Boots
209,2021-02-13 12:00:00,127,Mobile,6,Boots, Chelsea Boots
210,2021-02-13 13:00:00,122,Mobile,1,Sandals, Flat Sandals
210,2021-02-13 14:00:00,11,Desktop,5,Hats, Wide Brim Hat
210,2021-02-13 15:00:00,387,Mobile,13,Boots, Knee-high Boots
210,2021-02-13 16:00:00,78,Tablet,17,Backpacks, Laptop Backpack
210,2021-02-13 17:00:00,453,Desktop,9,Sandals, Gladiator Sandals
211,2021-02-13 18:00:00,98,Mobile,14,Watches, Dress Watch
211,2021-02-13 19:00:00,409,Desktop,3,Accessories, Belt
211,2021-02-13 20:00:00,496,Mobile,1,Shorts, Athletic Shorts
211,2021-02-13 21:00:00,543,Desktop,12,Ties, Skinny Tie
211,2021-02-13 22:00:00,297,Desktop,15,Belts, Webbed Belt
212,2021-02-13 23:00:00,371,Mobile,10,Pants, Jeans
212,2021-02-14 00:00:00,493,Desktop,2,Makeup, Blush
212,2021-02-14 01:00:00,245,Desktop,7,Swimwear, Swim Shirt
212,2021-02-14 02:00:00,83,Desktop,19,T-Shirts, Striped T-Shirt
212,2021-02-14 03:00:00,333,Desktop,18,Sneakers, High-Top Sneakers
213,2021-02-14 04:00:00,594,Mobile,17,Bags, Clutch Bag
213,2021-02-14 05:00:00,107,Desktop,17,Skincare, Serum
213,2021-02-14 06:00:00,104,Mobile,11,Skincare, Cleanser
213,2021-02-14 07:00:00,9,Desktop,13,Belts, Leather Belt
213,2021-02-14 08:00:00,136,Desktop,18,Swimwear, Swim Trunks
214,2021-02-14 09:00:00,53,Mobile,6,Heels, Platform Heels
214,2021-02-14 10:00:00,448,Desktop,2,Pants, Dress Pants
214,2021-02-14 11:00:00,522,Desktop,16,Sneakers, Running Shoes
214,2021-02-14 12:00:00,123,Mobile,10,Bags, Tote Bag
214,2021-02-14 13:00:00,295,Desktop,18,Backpacks, Travel Backpack
215,2021-02-14 14:00:00,279,Mobile,16,Jewelry, Ring
215,2021-02-14 15:00:00,17,Mobile,12,Sweaters, Cable Knit Sweater
215,2021-02-14 16:00:00,216,Desktop,14,Bags, Satchel Bag
215,2021-02-14 17:00:00,412,Mobile,15,Hoodies, Pullover Hoodie
215,2021-02-14 18:00:00,448,Desktop,14,Accessories, Bowtie
216,2021-02-14 19:00:00,72,Desktop,16,T-Shirts, Pocket T-Shirt
216,2021-02-14 20:00:00,232,Desktop,1,Skincare, Eye Cream
216,2021-02-14 21:00:00,437,Mobile,10,Makeup, Concealer
216,2021-02-14 22:00:00,244,Mobile,12,Sweaters, Crewneck Sweater
216,2021-02-14 23:00:00,441,Desktop,9,Jewelry, Necklace
217,2021-02-15 00:00:00,437,Mobile,6,T-Shirts, Striped T-Shirt
217,2021-02-15 01:00:00,35,Mobile,18,Skincare, Cleanser
217,2021-02-15 02:00:00,212,Desktop,15,Swimwear, Swim Shirt
217,2021-02-15 03:00:00,189,Desktop,19,Scarves, Knit Scarf
217,2021-02-15 04:00:00,117,Mobile,15,Hoodies, Pullover Hoodie
218,2021-02-15 05:00:00,337,Desktop,9,Boots, Chelsea Boots
218,2021-02-15 06:00:00,547,Mobile,14,Shirts, Formal Shirt
218,2021-02-15 07:00:00,564,Desktop,9,Bags, Clutch Bag
218,2021-02-15 08:00:00,422,Mobile,15,Shorts, Chino Shorts
218,2021-02-15 09:00:00,77,Mobile,8,Hats, Trucker Hat
219,2021-02-15 10:00:00,141,Desktop,16,Pants, Dress Pants
219,2021-02-15 11:00:00,186,Mobile,3,Sneakers, Canvas Sneakers
219,2021-02-15 12:00:00,145,Mobile,13,Scarves, Silk Scarf
219,2021-02-15 13:00:00,430,Desktop,15,Shorts, Bermuda Shorts
219,2021-02-15 14:00:00,56,Desktop,18,Bags, Tote Bag
220,2021-02-15 15:00:00,439,Mobile,15,Accessories, Bowtie
220,2021-02-15 16:00:00,463,Desktop,18,Jeans, Bootcut Jeans
220,2021-02-15 17:00:00,473,Desktop,14,Jeans, High-rise Jeans
220,2021-02-15 18:00:00,32,Mobile,10,Suits, Single-Breasted Suit
220,2021-02-15 19:00:00,330,Desktop,1,Heels, Wedge Heels
221,2021-02-15 20:00:00,547,Desktop,18,Heels, Stiletto Heels
221,2021-02-15 21:00:00,435,Mobile,11,Sandals, Slide Sandals
221,2021-02-15 22:00:00,428,Desktop,6,Bags, Backpack
221,2021-02-15 23:00:00,343,Tablet,8,Jeans, High-rise Jeans
221,2021-02-16 00:00:00,115,Desktop,6,Boots, Knee-high Boots
222,2021-02-16 01:00:00,472,Desktop,12,Sandals, Platform Sandals
222,2021-02-16 02:00:00,187,Mobile,11,Watches, Sports Watch
222,2021-02-16 03:00:00,209,Mobile,12,Gloves, Knit Gloves
222,2021-02-16 04:00:00,225,Desktop,14,Sneakers, Skate Shoes
222,2021-02-16 05:00:00,439,Desktop,18,Swimwear, Swim Shirt
223,2021-02-16 06:00:00,510,Mobile,5,Sweaters, Turtleneck Sweater
223,2021-02-16 07:00:00,521,Mobile,10,Hats, Trucker Hat
223,2021-02-16 08:00:00,373,Desktop,2,Gloves, Knit Gloves
223,2021-02-16 09:00:00,184,Desktop,12,Sweaters, Cardigan
223,2021-02-16 10:00:00,335,Tablet,9,Belts, Braided Belt
224,2021-02-16 11:00:00,163,Desktop,13,Jewelry, Necklace
224,2021-02-16 12:00:00,187,Mobile,5,Sweaters, V-Neck Sweater
224,2021-02-16 13:00:00,127,Desktop,2,Accessories, Cufflinks
224,2021-02-16 14:00:00,520,Mobile,8,Pants, Chinos
224,2021-02-16 15:00:00,478,Mobile,7,Jackets, Windbreaker
225,2021-02-16 16:00:00,62,Mobile,9,Gloves, Leather Gloves
225,2021-02-16 17:00:00,265,Mobile,9,Jewelry, Earrings
225,2021-02-16 18:00:00,112,Mobile,6,T-Shirts, Plain T-Shirt
225,2021-02-16 19:00:00,211,Mobile,2,Gloves, Leather Gloves
225,2021-02-16 20:00:00,52,Mobile,9,Accessories, Cufflinks
226,2021-02-16 21:00:00,419,Desktop,13,Heels, Ankle-strap Heels
226,2021-02-16 22:00:00,356,Desktop,5,Sweaters, Cable Knit Sweater
226,2021-02-16 23:00:00,104,Desktop,11,Bags, Satchel Bag
226,2021-02-17 00:00:00,421,Desktop,19,Watches, Sports Watch
